Date,Month_Num,Weekday,AI_Platform,AI_Model_Version,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,User_ID,Query_Type,Input_Text,Input_Text_Length,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Device_Type,Language,Response_Accuracy,Response_Speed_sec,Response_Time_Category,Correction_Needed,User_Return_Frequency,Customer_Support_Interactions,Region
2023-08-19,12,Monday,Grok AI,v1.0,6362,366,358,0.0856,0.9225,18fabe34-fc3a-4a69-ac70-4b3cb5ded283,Navigational,Sample user input text 46889,439,612,Health,3,2.53,1236,Mobile,French,0.9172,3.8526,Slow,Yes,Daily,0,North America
2022-02-11,10,Sunday,Grok AI,v3.0,5701,716,111,0.0722,0.588,d217ff0d-2716-4e30-8124-1bd62fdf034b,Navigational,Sample user input text 46890,400,304,Finance,2,3.37,1579,Desktop,German,0.7507,2.1522,Medium,No,Daily,3,South America
2021-05-31,6,Sunday,DeepSeek,v4.0,7570,900,317,0.0126,0.635,477ad6b1-05c7-4696-b008-2a2b9e03f421,Navigational,Sample user input text 46891,472,151,Health,5,1.95,676,Tablet,English,0.8287,0.5386,Medium,Yes,Monthly,0,Europe
2022-01-14,6,Thursday,ChatGPT,v4.0,5279,182,123,0.0789,0.6362,29298618-537f-47df-8d25-7d93e569efbe,Transactional,Sample user input text 46892,185,969,Technology,4,3.63,1159,Desktop,English,0.8698,3.9531,Medium,Yes,Weekly,3,Asia
2020-02-18,12,Sunday,DeepSeek,v4.0,5644,314,326,0.0187,0.7805,26808aac-2fb2-43dd-94a5-c500328c2ec0,Informational,Sample user input text 46893,140,296,Health,3,1.15,804,Desktop,English,0.8649,1.2861,Medium,Yes,Weekly,0,North America
2023-08-01,3,Monday,Grok AI,v1.0,7936,297,127,0.0516,0.9862,5baa4725-4f23-4724-a59c-c60c96fde90f,Informational,Sample user input text 46894,375,241,Technology,5,4.81,1032,Mobile,German,0.854,4.7281,Medium,No,Monthly,5,Asia
2021-08-22,6,Friday,Grok AI,v4.0,2501,462,327,0.027,0.7523,d95bfeb2-a20e-43cb-bc00-0773d2acabe7,Navigational,Sample user input text 46895,300,755,Health,4,1.48,1480,Desktop,French,0.8459,1.4992,Slow,Yes,Monthly,0,Asia
2021-05-26,10,Thursday,DeepSeek,v1.0,1539,474,219,0.0318,0.5439,e23da685-da79-4760-a437-cce5bc5e7405,Transactional,Sample user input text 46896,22,471,Technology,1,4.49,562,Tablet,German,0.7868,3.147,Fast,Yes,Monthly,2,Europe
2022-12-28,8,Saturday,Grok AI,v3.0,4943,127,399,0.0433,0.7819,1107abdb-5559-4c5f-90a9-cc0de0cadd03,Navigational,Sample user input text 46897,32,995,Technology,1,1.97,421,Desktop,Chinese,0.7371,4.8377,Fast,Yes,Weekly,4,North America
2020-08-21,8,Thursday,DeepSeek,v4.0,4321,377,96,0.0103,0.5606,53c948d0-5052-4f3d-999c-932dddcecf64,Informational,Sample user input text 46898,420,476,Technology,5,1.05,1520,Mobile,French,0.7093,3.8675,Medium,No,Monthly,4,Europe
2023-06-05,7,Monday,ChatGPT,v2.0,8228,741,339,0.0936,0.66,3e7a692f-71d7-4aa2-8e6c-cfb5a662e525,Navigational,Sample user input text 46899,387,537,Education,5,3.67,1522,Tablet,Chinese,0.7753,0.942,Medium,No,Monthly,0,North America
2022-01-02,7,Monday,ChatGPT,v4.0,4421,745,123,0.0122,0.7406,23b5007a-df82-476d-9ee6-c944a1d5a4ed,Navigational,Sample user input text 46900,448,558,Technology,1,3.48,233,Desktop,Chinese,0.7231,0.4596,Medium,No,Daily,4,South America
2022-02-06,7,Saturday,Grok AI,v2.0,7225,579,109,0.0648,0.5832,ca74bebc-533b-4833-bc52-d6783b7f6b1b,Transactional,Sample user input text 46901,266,515,Health,1,1.02,981,Tablet,English,0.9566,2.5737,Fast,No,Daily,2,Europe
2022-11-04,8,Monday,DeepSeek,v1.0,2216,348,139,0.043,0.5839,0fefaac4-f847-4178-9fbd-26e9690f8dac,Informational,Sample user input text 46902,175,557,Technology,5,2.99,821,Mobile,Chinese,0.7066,1.7915,Slow,Yes,Monthly,2,Europe
2023-05-23,8,Sunday,ChatGPT,v1.0,9111,992,482,0.0473,0.8088,239bc9b6-2ad0-40c3-9764-d64d3f0355ee,Informational,Sample user input text 46903,147,659,Education,4,2.12,451,Tablet,French,0.7774,1.951,Slow,Yes,Daily,1,Europe
2020-01-27,6,Friday,ChatGPT,v2.0,5003,705,236,0.0195,0.9159,2c5becee-67f8-44cf-97c8-97bfec261692,Informational,Sample user input text 46904,102,73,Health,2,4.04,968,Mobile,English,0.767,3.1389,Fast,No,Weekly,2,North America
2023-03-06,12,Tuesday,Grok AI,v2.0,4100,252,437,0.0723,0.9317,5560846b-7d90-4c77-ba2a-9ddac47c8fb3,Transactional,Sample user input text 46905,447,901,Technology,1,2.57,18,Desktop,French,0.8029,4.3092,Medium,No,Weekly,4,Asia
2020-09-14,3,Friday,DeepSeek,v2.0,4815,148,405,0.0939,0.8082,6e9625c4-8c00-474f-b5f4-4a6002897380,Informational,Sample user input text 46906,416,383,Health,1,1.36,774,Mobile,English,0.9281,0.8254,Fast,No,Monthly,1,Asia
2020-08-09,5,Saturday,ChatGPT,v2.0,6042,266,101,0.0359,0.9324,371d4db0-4be5-485a-b066-14e80d7e6c65,Informational,Sample user input text 46907,326,410,Health,5,1.32,1015,Desktop,Chinese,0.7925,1.8799,Fast,No,Monthly,0,Asia
2022-04-26,6,Saturday,ChatGPT,v1.0,6795,985,129,0.0789,0.5338,0870bf88-f57b-4e5d-913d-701d5463af3d,Informational,Sample user input text 46908,208,459,Finance,3,4.35,1740,Tablet,Chinese,0.9776,1.881,Fast,No,Monthly,1,North America
2021-11-09,11,Saturday,Grok AI,v4.0,2046,400,387,0.0952,0.9849,5a0242e2-d86a-45a3-95fb-219ee77cc9b0,Informational,Sample user input text 46909,63,845,Health,2,4.96,884,Desktop,Chinese,0.8705,3.9831,Fast,No,Weekly,1,North America
2021-06-15,8,Thursday,Grok AI,v2.0,2334,958,315,0.0279,0.9839,05e678a3-7ef6-470f-889c-28133a6e318d,Transactional,Sample user input text 46910,417,701,Technology,4,2.91,1796,Tablet,Spanish,0.7993,2.7027,Fast,Yes,Daily,5,South America
2020-06-08,5,Sunday,Grok AI,v1.0,7534,306,409,0.0629,0.5673,303c6e98-eca1-4f29-816a-2025894038fa,Transactional,Sample user input text 46911,120,830,Education,5,2.02,533,Tablet,English,0.9922,2.0171,Fast,Yes,Weekly,4,North America
2022-12-24,8,Tuesday,DeepSeek,v1.0,2185,264,492,0.0517,0.7428,89e180b6-5b01-4f89-b1b8-5bb22ab934c4,Transactional,Sample user input text 46912,374,289,Education,3,2.28,297,Tablet,English,0.8679,0.6989,Slow,Yes,Monthly,5,Europe
2023-03-01,11,Wednesday,ChatGPT,v2.0,5607,878,294,0.0244,0.6341,1af268f0-8eba-4119-abc7-4d846e80da2a,Transactional,Sample user input text 46913,91,712,Education,4,4.07,973,Tablet,French,0.9902,3.123,Slow,Yes,Daily,5,Asia
2020-06-27,8,Sunday,Grok AI,v3.0,5309,662,499,0.0502,0.9171,af02c54b-d771-4693-a378-141aa5a7a9b2,Transactional,Sample user input text 46914,70,496,Technology,4,3.56,1731,Desktop,Chinese,0.8324,1.9351,Slow,No,Daily,2,Asia
2020-11-06,8,Saturday,ChatGPT,v2.0,2393,701,119,0.0529,0.7532,42d18c7a-d416-4587-b529-661931d2ce13,Informational,Sample user input text 46915,443,758,Technology,5,4.13,809,Desktop,Spanish,0.7455,2.3561,Slow,No,Weekly,1,Asia
2023-01-16,8,Monday,ChatGPT,v1.0,5115,867,117,0.0553,0.5334,ba8b0eba-05f6-4ab4-be44-8f18d16b48f4,Navigational,Sample user input text 46916,174,45,Technology,3,2.73,214,Tablet,German,0.7377,1.5904,Medium,No,Monthly,5,North America
2023-04-10,3,Thursday,DeepSeek,v3.0,3040,564,337,0.0791,0.741,e047357a-8351-4015-af5f-3bcacba92952,Informational,Sample user input text 46917,401,705,Technology,3,2.21,1415,Tablet,French,0.9807,4.0732,Slow,Yes,Weekly,3,South America
2021-08-08,7,Tuesday,ChatGPT,v1.0,3272,559,148,0.0965,0.9246,110b48c4-d986-4a14-8e30-a517d2773cf7,Navigational,Sample user input text 46918,388,409,Finance,2,1.63,765,Mobile,Spanish,0.8777,4.1254,Medium,No,Daily,1,South America
2023-03-12,12,Friday,Grok AI,v2.0,9785,191,277,0.0696,0.9041,7855ca1c-cf63-4991-9713-f7d91803b38e,Navigational,Sample user input text 46919,494,446,Education,3,4.49,1221,Tablet,German,0.9968,0.8468,Fast,Yes,Daily,4,Asia
2020-09-28,6,Sunday,DeepSeek,v2.0,2520,764,53,0.0786,0.5137,9eacfff5-a46f-4364-a666-ec0e1e2c98cf,Transactional,Sample user input text 46920,113,196,Technology,5,4.96,921,Desktop,Spanish,0.7836,2.0768,Medium,Yes,Monthly,3,Asia
2022-05-02,8,Thursday,ChatGPT,v1.0,9873,608,420,0.0491,0.8523,eb14656e-a6c5-4dee-842a-110d55d6c7b3,Transactional,Sample user input text 46921,163,385,Finance,3,1.27,803,Mobile,Spanish,0.8082,0.5714,Slow,Yes,Daily,0,Europe
2020-07-22,4,Friday,Grok AI,v3.0,9043,400,197,0.0554,0.6063,f1921d14-458a-4a3e-a969-edd925948a0b,Navigational,Sample user input text 46922,317,744,Health,5,3.8,37,Desktop,French,0.9367,3.1122,Slow,Yes,Daily,1,North America
2021-06-02,10,Wednesday,Grok AI,v3.0,9398,942,194,0.035,0.9163,3ae27fa1-de02-4840-9f48-45013c013c8e,Transactional,Sample user input text 46923,481,827,Technology,5,2.16,1333,Mobile,German,0.7006,2.3569,Slow,No,Weekly,1,North America
2023-05-14,7,Sunday,DeepSeek,v4.0,3347,784,283,0.048,0.5192,f4985a67-89de-4af5-979d-dfceb319f1f0,Informational,Sample user input text 46924,267,781,Finance,1,1.95,640,Mobile,Spanish,0.7778,2.7587,Fast,Yes,Daily,5,Asia
2020-04-01,3,Friday,ChatGPT,v3.0,7876,439,496,0.064,0.5733,c516a415-9cea-418f-a73a-1d765ff59f70,Transactional,Sample user input text 46925,216,320,Technology,3,4.52,748,Desktop,Chinese,0.974,0.6259,Fast,Yes,Weekly,3,South America
2022-11-25,11,Friday,Grok AI,v2.0,4438,929,343,0.0144,0.7554,304e1e66-c4d9-4855-921e-edbd97b34c82,Navigational,Sample user input text 46926,135,672,Health,3,1.56,996,Tablet,French,0.9264,2.2108,Slow,Yes,Monthly,5,South America
2021-04-03,9,Saturday,Grok AI,v2.0,8396,342,497,0.0347,0.6167,a25e41c2-eb60-41e8-b276-acf251bd406b,Navigational,Sample user input text 46927,497,175,Education,5,2.5,162,Tablet,English,0.7965,1.9606,Slow,Yes,Daily,1,North America
2022-10-19,7,Sunday,Grok AI,v1.0,4685,721,251,0.0103,0.6224,3832b9e5-5c8b-471a-9db8-b794ac643a05,Transactional,Sample user input text 46928,294,168,Education,3,1.54,1731,Desktop,German,0.9429,3.8647,Slow,Yes,Daily,3,Asia
2023-08-17,6,Thursday,ChatGPT,v3.0,5531,278,482,0.0358,0.5813,94feb34b-88e3-4476-ad1b-3eb0b7da13c8,Informational,Sample user input text 46929,177,569,Health,2,4.16,555,Mobile,German,0.9961,4.37,Fast,No,Weekly,5,Asia
2022-04-10,1,Thursday,ChatGPT,v1.0,2642,787,448,0.0128,0.643,bb21099e-b9e5-4355-8e96-625e13277d72,Navigational,Sample user input text 46930,268,76,Education,2,4.53,190,Mobile,Spanish,0.8237,2.4626,Slow,Yes,Weekly,1,South America
2023-02-13,10,Thursday,ChatGPT,v2.0,8533,394,257,0.0396,0.6517,5f848193-cb83-47bf-afc3-84943fc556e8,Transactional,Sample user input text 46931,33,319,Finance,1,2.32,487,Desktop,Spanish,0.8053,1.5413,Slow,No,Daily,4,South America
2022-06-21,1,Saturday,Grok AI,v1.0,3873,652,459,0.0934,0.7774,de26bfd5-b80f-4f8d-9812-7a74135d877c,Navigational,Sample user input text 46932,342,430,Technology,3,3.31,1532,Tablet,Chinese,0.9922,3.8346,Fast,No,Weekly,0,South America
2021-08-06,5,Thursday,ChatGPT,v1.0,6355,875,473,0.0699,0.9861,0a1c850c-7669-4eea-b91f-0336da84e356,Informational,Sample user input text 46933,402,421,Education,2,1.92,674,Desktop,Chinese,0.7306,4.9374,Medium,No,Daily,0,South America
2022-10-26,5,Sunday,DeepSeek,v3.0,4479,704,152,0.0428,0.6228,a382c978-99e3-4897-b90d-d1f0300eaaab,Transactional,Sample user input text 46934,386,957,Finance,3,2.29,1738,Desktop,Spanish,0.911,3.9966,Fast,No,Daily,1,Asia
2021-10-15,7,Friday,DeepSeek,v2.0,6395,300,479,0.0947,0.6428,70a6b96b-77c9-4bdd-a7ff-a94590fc15a6,Transactional,Sample user input text 46935,158,407,Education,5,1.1,288,Tablet,French,0.8674,1.3127,Slow,No,Monthly,4,Europe
2021-08-25,5,Thursday,DeepSeek,v1.0,9171,347,346,0.0888,0.6134,2bb8c55f-7167-487b-839b-ccd4c0f8e788,Navigational,Sample user input text 46936,443,724,Education,4,1.63,137,Tablet,English,0.7614,2.0458,Slow,No,Weekly,1,North America
2020-05-08,8,Tuesday,ChatGPT,v4.0,1279,295,337,0.0546,0.932,84f8ff1a-e3b5-4c4e-b38e-4b4fa1b1bd31,Navigational,Sample user input text 46937,62,686,Finance,1,2.55,1443,Mobile,Spanish,0.8255,0.7638,Medium,No,Monthly,2,Asia
2021-05-27,11,Saturday,ChatGPT,v1.0,7489,851,487,0.0499,0.5171,7a2c041a-8f4e-47fd-9f47-75c522b6c7d0,Transactional,Sample user input text 46938,178,448,Technology,2,3.48,636,Desktop,French,0.9118,4.8879,Medium,Yes,Monthly,1,South America
2023-03-16,5,Sunday,Grok AI,v1.0,8698,429,265,0.0755,0.8102,5763e06f-5f35-428d-9a33-6647c75c6709,Informational,Sample user input text 46939,314,311,Education,3,2.46,664,Desktop,Chinese,0.7095,4.414,Medium,No,Weekly,1,Asia
2020-11-11,7,Monday,Grok AI,v3.0,8755,213,227,0.0378,0.944,95fa220e-3f2c-4af8-98c8-d1385288383d,Transactional,Sample user input text 46940,497,72,Technology,1,4.83,325,Desktop,Spanish,0.8555,1.1485,Medium,Yes,Daily,5,Asia
2021-02-07,8,Tuesday,DeepSeek,v4.0,6124,619,387,0.0599,0.9635,932ce831-a0d0-4b14-83ad-12ad2098afb9,Informational,Sample user input text 46941,458,436,Health,2,1.07,1113,Mobile,Spanish,0.8252,2.7817,Slow,Yes,Monthly,3,South America
2023-11-07,11,Friday,Grok AI,v2.0,1542,998,158,0.0627,0.5426,65bb744c-7b14-438d-9f34-bc797ed8fb38,Informational,Sample user input text 46942,91,762,Technology,5,1.11,590,Tablet,French,0.7754,0.4815,Medium,Yes,Daily,1,Europe
2022-07-09,10,Friday,DeepSeek,v1.0,8455,992,94,0.0912,0.5008,d1205da2-4af8-4e6e-819f-c295103ce34c,Navigational,Sample user input text 46943,175,130,Education,3,3.36,1249,Mobile,English,0.9309,1.5954,Fast,No,Daily,1,North America
2020-05-29,6,Wednesday,DeepSeek,v3.0,1691,785,289,0.0404,0.623,91c22cd3-b59e-4b0e-bce1-92f680ac8d5a,Navigational,Sample user input text 46944,366,88,Health,3,1.88,746,Tablet,English,0.9228,3.7368,Slow,Yes,Monthly,2,Europe
2020-10-13,12,Wednesday,DeepSeek,v4.0,5148,999,217,0.0439,0.6974,5755eb6f-202e-40da-9c85-3e3958766e42,Informational,Sample user input text 46945,158,646,Technology,2,3.28,1156,Desktop,Chinese,0.9958,4.5944,Fast,Yes,Monthly,1,Asia
2022-03-01,6,Thursday,DeepSeek,v3.0,3468,672,153,0.0855,0.8095,81ab7ff8-048e-4e87-bfbf-0f540c2598f5,Navigational,Sample user input text 46946,433,284,Finance,5,2.62,735,Mobile,English,0.7611,1.9314,Medium,No,Weekly,1,Asia
2020-01-19,3,Friday,Grok AI,v3.0,2913,511,372,0.0605,0.892,921871cd-3091-448d-8c19-611880ae8a34,Transactional,Sample user input text 46947,113,679,Education,5,3.71,421,Tablet,German,0.9492,3.0784,Slow,Yes,Weekly,2,South America
2023-03-05,5,Sunday,Grok AI,v3.0,9389,648,377,0.074,0.9075,20534012-131d-4e1a-b1bb-2a72598de7c1,Navigational,Sample user input text 46948,396,851,Health,3,2.43,185,Desktop,German,0.9642,3.0783,Medium,Yes,Monthly,2,North America
2020-12-10,12,Wednesday,DeepSeek,v2.0,6812,464,250,0.0272,0.5087,a07728f2-cca2-462c-8130-59de9fe3679a,Informational,Sample user input text 46949,362,105,Education,5,4.33,608,Mobile,German,0.9649,0.1345,Slow,Yes,Daily,4,South America
2022-01-08,11,Sunday,Grok AI,v2.0,1200,294,376,0.0815,0.5761,7da0f243-ab55-444c-b90e-fdb7fc56cf60,Transactional,Sample user input text 46950,467,525,Technology,1,1.79,631,Tablet,English,0.7301,1.9502,Fast,No,Daily,1,Europe
2022-08-02,6,Friday,DeepSeek,v2.0,9875,170,199,0.0363,0.5514,601035f5-f727-46f3-b58b-67cd771213ca,Navigational,Sample user input text 46951,370,240,Finance,4,3.4,1148,Mobile,Chinese,0.9896,1.5929,Slow,No,Daily,3,Europe
2021-09-15,7,Sunday,Grok AI,v3.0,7132,687,451,0.076,0.861,6382a43b-756c-42ca-bd64-db3942b7dc33,Informational,Sample user input text 46952,494,303,Technology,5,2.93,792,Mobile,Chinese,0.8338,2.1676,Medium,No,Monthly,1,Europe
2020-06-22,1,Sunday,DeepSeek,v4.0,9415,466,463,0.0582,0.6436,404fc86f-5982-4755-8260-e3748b41886c,Informational,Sample user input text 46953,492,165,Finance,5,2.14,768,Tablet,French,0.707,1.5649,Medium,Yes,Weekly,1,Asia
2023-06-03,7,Wednesday,DeepSeek,v3.0,8485,837,176,0.018,0.7283,3ed0ddba-33fa-454b-8c8c-5deb544ef01e,Transactional,Sample user input text 46954,365,236,Technology,2,1.62,1491,Desktop,German,0.9195,0.6411,Slow,No,Weekly,3,Asia
2022-07-31,6,Saturday,Grok AI,v2.0,9914,973,269,0.0306,0.6498,658095b3-eb5f-45ca-bd67-b81dc25c39f6,Navigational,Sample user input text 46955,361,496,Finance,5,2.04,825,Tablet,Spanish,0.7031,0.8826,Slow,Yes,Monthly,5,Asia
2021-04-27,6,Saturday,ChatGPT,v4.0,7226,311,138,0.0472,0.8708,8f86a4a7-f205-4021-81f7-0ca887cbd818,Informational,Sample user input text 46956,299,863,Finance,3,4.17,1687,Mobile,French,0.7888,4.1783,Slow,No,Weekly,3,Asia
2020-07-29,9,Thursday,DeepSeek,v2.0,3227,486,115,0.0132,0.6475,d97fe2d6-1244-4cf4-8da5-ec03acb57278,Transactional,Sample user input text 46957,34,141,Finance,1,1.65,894,Mobile,English,0.8929,1.8862,Slow,Yes,Weekly,5,Asia
2020-04-02,8,Thursday,Grok AI,v2.0,2911,928,123,0.0734,0.8899,2c5919c8-0c45-4b36-ad6c-9c55c4ae45ab,Transactional,Sample user input text 46958,135,789,Health,5,1.98,1677,Tablet,German,0.7516,0.6682,Fast,Yes,Weekly,3,North America
2021-10-28,7,Wednesday,ChatGPT,v3.0,3394,918,329,0.0288,0.9434,e877fbce-426a-42d7-8fc8-d6fffcfacd7a,Transactional,Sample user input text 46959,376,744,Health,1,3.08,1591,Mobile,English,0.8032,4.7204,Slow,Yes,Monthly,2,Asia
2022-04-23,8,Wednesday,ChatGPT,v2.0,1799,901,202,0.0752,0.5757,44f8fb1a-d63f-40c6-8dbc-8869f6e3ee52,Informational,Sample user input text 46960,275,94,Finance,5,2.12,920,Mobile,English,0.9697,0.2944,Slow,No,Monthly,4,Asia
2023-09-25,4,Monday,Grok AI,v3.0,3760,100,397,0.0765,0.5988,cf86dffd-dbf8-4660-8340-5bd87d542728,Transactional,Sample user input text 46961,435,458,Finance,3,3.4,978,Mobile,Chinese,0.8332,3.5306,Medium,No,Daily,3,South America
2023-09-08,1,Wednesday,Grok AI,v3.0,1200,550,264,0.0789,0.9898,b8e6d033-d03d-4471-a0e1-9c4d5fbac219,Navigational,Sample user input text 46962,47,976,Education,5,3.45,935,Tablet,Chinese,0.9907,0.6135,Medium,Yes,Monthly,3,Asia
2021-03-31,11,Monday,DeepSeek,v4.0,1698,810,216,0.0504,0.6714,31f1012e-2082-43eb-9460-76a577c8ee48,Transactional,Sample user input text 46963,456,131,Technology,2,4.59,446,Mobile,Chinese,0.9856,4.2936,Medium,No,Daily,1,Asia
2020-03-21,8,Wednesday,ChatGPT,v1.0,9015,220,283,0.0256,0.5109,0e2bc5da-21b2-4ead-8553-a2462de30a83,Informational,Sample user input text 46964,475,723,Health,3,3.44,712,Mobile,English,0.8446,2.4876,Medium,No,Weekly,3,North America
2023-03-03,12,Monday,DeepSeek,v4.0,3554,889,248,0.0858,0.8166,7afba9aa-ae99-47f7-9142-ee6fe7b4f973,Transactional,Sample user input text 46965,157,883,Finance,5,1.82,659,Desktop,English,0.8023,1.6062,Slow,No,Monthly,5,Europe
2021-07-26,8,Wednesday,ChatGPT,v4.0,8567,897,458,0.0654,0.7316,66b12f25-cb2a-4f10-b3ca-6eb4a31f5dc3,Navigational,Sample user input text 46966,92,819,Health,4,3.61,1060,Mobile,English,0.9474,2.8669,Slow,Yes,Monthly,4,Europe
2022-01-21,6,Tuesday,ChatGPT,v1.0,7705,917,234,0.0806,0.8604,25d80a1b-9b61-48c7-bd0d-9919af159fce,Navigational,Sample user input text 46967,41,969,Education,1,2.74,335,Mobile,Spanish,0.8565,0.5209,Fast,No,Weekly,3,Asia
2021-05-03,4,Friday,Grok AI,v3.0,2316,840,83,0.0883,0.6473,34f772c2-5e8e-4c18-a38b-2d8d57990a8f,Navigational,Sample user input text 46968,208,893,Education,3,3.84,66,Desktop,Chinese,0.8268,1.1376,Medium,Yes,Daily,3,North America
2022-03-21,8,Friday,DeepSeek,v4.0,3431,626,164,0.0663,0.7376,dec6eaa4-6768-457d-8b20-73f7ebd48177,Transactional,Sample user input text 46969,491,660,Education,3,2.13,1226,Tablet,Chinese,0.9171,3.5557,Medium,Yes,Daily,0,South America
2020-12-03,2,Saturday,Grok AI,v4.0,7110,196,98,0.0356,0.9253,32f74f7c-99a6-490f-8e35-9947a7e470ca,Navigational,Sample user input text 46970,55,216,Education,1,4.08,852,Desktop,German,0.7531,3.1493,Slow,No,Weekly,5,Asia
2022-05-23,9,Sunday,DeepSeek,v1.0,6421,717,139,0.0167,0.7784,bbf3caa4-c25f-4e05-8f79-e22db006c07d,Informational,Sample user input text 46971,438,319,Technology,2,2.15,282,Desktop,French,0.9058,1.7472,Medium,No,Daily,4,Asia
2021-10-10,9,Saturday,DeepSeek,v2.0,3485,474,341,0.077,0.7395,8f2e23ff-3a7e-4c0e-8541-219eb7a9254b,Informational,Sample user input text 46972,192,735,Finance,4,3.24,1603,Desktop,Spanish,0.8266,4.7329,Medium,No,Weekly,4,Asia
2021-07-08,4,Friday,Grok AI,v3.0,1282,453,89,0.0115,0.6069,0172b63e-071f-4371-88f3-ed2214b1f16c,Navigational,Sample user input text 46973,366,348,Finance,5,2.0,1007,Desktop,German,0.9724,2.3603,Fast,No,Monthly,0,Europe
2023-05-25,5,Tuesday,ChatGPT,v2.0,9818,298,195,0.0223,0.8951,2136a9fe-f645-4435-8f58-8d6cf7dab3e0,Informational,Sample user input text 46974,103,576,Technology,5,1.41,830,Mobile,French,0.7195,0.3958,Slow,Yes,Weekly,5,Asia
2022-01-16,8,Wednesday,ChatGPT,v2.0,2912,756,468,0.0618,0.8724,80706698-f7e9-45a6-94d8-0addea3c808d,Navigational,Sample user input text 46975,358,132,Health,2,3.07,1024,Tablet,English,0.7626,2.4587,Slow,Yes,Daily,1,North America
2023-02-25,7,Saturday,DeepSeek,v3.0,2084,664,284,0.0465,0.5306,cc9328c9-68a1-4ef6-8e08-ea58bda6e2f5,Informational,Sample user input text 46976,29,275,Education,1,1.44,1616,Desktop,Chinese,0.8255,2.8009,Medium,Yes,Monthly,2,Asia
2022-04-21,4,Tuesday,Grok AI,v4.0,8583,375,355,0.0458,0.7146,cc262de6-f2e1-4479-9003-4cd4c3b03133,Informational,Sample user input text 46977,93,872,Finance,2,2.89,100,Desktop,Spanish,0.748,0.8293,Medium,Yes,Weekly,0,Europe
2022-01-14,1,Monday,DeepSeek,v1.0,4137,651,228,0.0101,0.5987,7727df01-2103-4c44-8982-e8f5df19b8fe,Transactional,Sample user input text 46978,370,419,Finance,5,4.22,709,Tablet,English,0.9935,4.8213,Fast,Yes,Daily,0,North America
2020-01-16,9,Saturday,Grok AI,v1.0,4198,407,398,0.0266,0.969,aa04ecdf-2494-45da-bfee-8cce0b8089f7,Transactional,Sample user input text 46979,416,540,Education,5,2.05,862,Mobile,German,0.863,1.4583,Medium,Yes,Daily,0,South America
2022-01-14,6,Sunday,Grok AI,v1.0,5336,861,447,0.0317,0.6374,ca90d8b2-dd9f-4f33-98cf-88bac900ef51,Informational,Sample user input text 46980,314,786,Technology,1,3.36,551,Tablet,German,0.7036,2.95,Fast,Yes,Weekly,3,North America
2020-10-02,12,Sunday,Grok AI,v2.0,4931,957,480,0.0429,0.9899,ed929cd6-0b02-4f59-b58c-4a6d4510bf71,Navigational,Sample user input text 46981,392,199,Education,1,1.84,979,Mobile,English,0.9498,4.8,Medium,Yes,Daily,3,Asia
2021-03-17,9,Sunday,Grok AI,v2.0,6690,603,477,0.0448,0.6701,ee7bf75d-ff42-4b0c-93a9-61b164419701,Informational,Sample user input text 46982,185,146,Education,3,4.19,174,Tablet,Chinese,0.914,1.6834,Slow,No,Weekly,5,Asia
2023-05-02,2,Saturday,DeepSeek,v4.0,4025,767,108,0.0205,0.5226,2ea79417-a80c-41cb-b6b0-bdac7c6b46ea,Informational,Sample user input text 46983,177,757,Finance,1,3.39,1216,Tablet,German,0.9665,4.9031,Fast,Yes,Weekly,3,South America
2020-09-30,3,Monday,Grok AI,v3.0,9203,983,168,0.0759,0.88,fe5bf2f2-f1d0-414d-b1c7-75cc44cae551,Informational,Sample user input text 46984,252,158,Finance,2,1.78,844,Tablet,French,0.892,3.5324,Medium,Yes,Daily,4,Europe
2020-01-21,8,Saturday,DeepSeek,v3.0,4723,634,110,0.0847,0.5822,3f9b8764-91ac-4c69-93e4-28354665629b,Navigational,Sample user input text 46985,228,686,Education,3,2.39,16,Mobile,German,0.7597,4.5228,Fast,Yes,Monthly,4,Europe
2020-03-12,9,Wednesday,Grok AI,v2.0,5105,275,362,0.0957,0.5093,1c0ebbc8-de62-465a-af1c-cd914ddf356b,Navigational,Sample user input text 46986,195,941,Health,4,4.52,362,Tablet,Chinese,0.973,1.8506,Fast,No,Weekly,5,Europe
